pca1,pca2,IsoForest_Score,Is_Anomaly
-2.1157278356674145,1.4312472435848793,0.03714194013240091,0
2.0873072080422306,-1.228931077672115,0.12813175175158664,0
-1.3646757066588058,-0.2949303424249685,0.09133240459095432,0
2.151240743985525,-0.9512759019949044,0.14565164929266433,0
0.25539844485800606,-0.2949834580406312,0.10585680096819378,0
-0.9917225143401918,-0.5170133835566623,0.09615183910142638,0
-0.3980100203261172,1.0576821310652205,0.11049131477966784,0
1.5530735543892222,0.37122323072617336,0.15058759979944109,0
1.9209186359682309,0.06960814249387681,0.1283726442312762,0
2.1463564029902744,-0.48813505048768646,0.042988975558536646,0
1.9940869569954718,-1.1091836433561808,0.13257054431796766,0
1.8383882282743336,1.5445266730177276,0.08982375887383992,0
-0.7294299629492949,-0.6324749650425041,0.08251475680624692,0
0.4961804913008897,-0.33072725632154076,0.13223582154654773,0
2.008386103629413,1.269934962240373,0.11316265503675843,0
-3.114390465106033,0.6489389924739529,0.03012196860287364,0
1.6999287313401648,1.0014319385927473,0.15130444573392554,0
0.7089391827217227,1.2432541604948708,0.10473082631226915,0
-4.224146899805405,0.9914055142866182,-0.017128671738812606,1
1.7013553432090458,1.5916712615953468,0.12142592099846655,0
0.8259505087541323,1.561034048985699,0.11144653125311998,0
-2.101476433831045,-0.22442281886403664,-0.08830815791823998,1
-1.0989017550528966,0.8530328562341438,0.0738482328464366,0
-0.8551788109148132,-1.2738220264646234,0.07663919461306468,0
0.3209310134193912,1.1815199165727666,0.10939348450513486,0
1.902318003950581,1.5354783126774039,0.11583008390039767,0
0.7718154480190356,-0.14270629320798567,0.12049760871550835,0
-2.4372500893774154,2.236035575866646,-0.009326849902263956,1
1.8776696965004043,-0.006490878325268477,0.15729460420698543,0
-3.665880798084096,-0.7129711584869249,5.0466200998577904e-05,0
2.043333431683986,-1.0417837407166428,0.10045194967435295,0
1.84710774499637,0.41227373011008983,0.1541614916813131,0
1.3888686378819215,1.0347496518133292,0.12476460134700434,0
0.3735500486845774,0.7169282108313034,0.0927039611423443,0
-1.663524921203356,-0.38644435035134905,0.05671989791328791,0
1.941061546108888,-0.17629755806418088,0.1613217715286639,0
-1.6539358406189721,-0.9377585145433663,0.07666336425195241,0
2.0621219296935083,0.3990986852750513,0.1260643492816675,0
1.75783227313123,-0.41712080386562084,0.10860381307828149,0
-0.3713307763734928,0.9984180432731948,0.1083997054997613,0
-2.202889107952975,-0.4482629177933502,0.031205033119369063,0
1.997022850113993,1.211279870295016,0.12726499801049218,0
1.8010840170117899,0.43654047243285776,0.07937372444799962,0
1.5712487630612295,-0.3388179527232616,0.1350139085168175,0
2.319909323334461,-0.2539239906458356,0.12243167662898796,0
-0.9037476528296501,-1.8599518372094772,0.029267882481559426,0
1.6780073023189241,1.2577336194334867,0.08542925763286846,0
1.785660307753485,0.7141004937941978,0.12019886656097739,0
1.415880971145043,-0.3296332387808652,0.12391162641706926,0
-2.508712102306109,0.6982988725095689,0.0651426315107535,0
-0.4486947915524432,-1.6695884983589016,0.08595752849310545,0
-4.416071160921219,0.2992977777655843,-0.035562270710273625,1
1.9892269032714016,0.9769297530544231,0.152882134512702,0
-1.7196572284610865,-1.9684661500624292,0.05534263365151759,0
-0.4331995626450533,0.07146089810552841,0.11934265205177014,0
-3.276515123257978,0.4682227731536651,0.029792048173295838,0
-1.6181501243865253,-0.14948396377008163,0.07809554280942804,0
2.1813455654562026,-1.3195963559852755,0.13174657824311425,0
1.9246449516822002,0.12018209400471679,0.16476512572045732,0
-0.5163212107823318,-0.46147509306657347,0.07792973459586039,0
-2.4440970044957067,-0.9807221628238953,0.049624537955759496,0
-1.4789326771191222,0.8228954901284722,0.06171348471495108,0
-1.381699334191247,0.6073358222935501,0.09816298380541816,0
-1.1128053790355144,-0.16134932883716288,0.07751520998617711,0
-0.9269522658622696,-0.9449754073436328,0.07945039447423224,0
2.228929360018559,0.6454458706153597,0.12407822705083732,0
1.9860129980461358,-1.7729246271236845,0.08870275724129167,0
-3.541047570418722,-1.3445191520205484,-0.01444946139992076,1
-0.878392514794147,-0.961281253606691,0.07752873862072346,0
-1.8555649557558593,0.23260183742729995,0.035787358766741106,0
-1.644844067002028,0.3827336437800245,0.03806676787582597,0
1.2187833702281217,0.9974917210224863,0.12245160189855259,0
-2.605816695852335,0.48231097692061076,0.029271896627645178,0
-1.3742866819344284,1.235459452405592,0.07574816857440986,0
2.051425953355358,-0.9563873660633844,0.13339339447904341,0
1.8761410584381204,1.05321731111065,0.11871188577760533,0
-3.5692685298948,0.6526247295303205,-0.006700802417432983,1
-3.664544863108278,0.4833153266295247,0.024700689582700663,0
2.1571540201063106,-0.5934853499122196,0.10993369042770923,0
-1.7722284626323241,0.8906433610741356,0.04335880097127531,0
1.0910992566817368,1.9723539349328418,0.09711747697980422,0
2.137111864042187,-0.27161611537784447,0.11197734890284478,0
1.953292932191596,0.7799649092804248,0.13456766551849747,0
1.84710774499637,0.41227373011008983,0.1541614916813131,0
-2.038949142003241,-1.9816038531748612,0.016994578695513685,0
1.870498506768849,0.4609102655204689,0.11819924915985891,0
1.7746205346464672,0.1768812639017356,0.16230882282687786,0
-0.02571226819077387,-1.6141813451384412,0.0682975742533165,0
-1.6267240953317543,-1.5943393479701793,0.05610156624037743,0
1.241356090450566,-0.6074689117547108,0.13081847859823237,0
-0.8321002864272702,0.7048114669274177,0.07508967654054821,0
1.967796954308968,-1.5645366582740565,0.12083833251796833,0
-0.6720989071234275,-0.46861540575528415,0.06986829315823401,0
2.150291509305569,-0.9080118250915368,0.1427985681159371,0
1.8525601992120844,-0.645118626770045,0.10564578270106179,0
2.1531278380072183,-1.3741923051060958,0.13047415693380804,0
-0.46581281661283075,1.6403705274289633,0.08982585880666155,0
1.6732239408168488,0.1969080232534586,0.1430726170260453,0
-1.9512398717153512,-1.1260426987148449,0.05076563381217625,0
0.5249587215721156,0.04795824726610504,0.13409858663273105,0
1.5599682737382823,-0.6100150096243849,0.11774763452485543,0
2.1870315285824593,-1.0420618066692062,0.148869484785916,0
-2.305123444891443,0.45177286032251573,0.05286983584778182,0
-0.8151955038112133,0.4053446615816034,0.11457719264401145,0
-1.6760154365772009,-2.3225770906852463,0.013942260174840126,0
2.185169839742845,-0.002377679183071141,0.12027550653103164,0
1.266847354899056,-0.5630927454974154,0.14321639774750666,0
-1.3454302387078785,0.8125162369994998,0.08135748290139821,0
1.5426409343591465,0.6749462709368148,0.1339271492945358,0
-0.8058295136148481,0.29184418775785237,0.0746654609667931,0
-1.5239931485486797,-0.731759634122361,0.097899249664679,0
-2.9238200584011778,0.976237884567241,0.017648903669451932,0
-1.2463515315463216,-1.3677698327018435,0.03142537748740071,0
-2.1388448756668916,1.097559655258427,0.04192228031475509,0
-0.04233266582213533,0.8796876365382293,0.10911066326062102,0
1.8331920849109575,-0.5512533557480103,0.15454517422535025,0
-2.6256047538347307,-1.9987437317296737,0.006530146524756808,0
-0.02854684665398361,1.480734677574712,0.07420135408907413,0
2.1413184777971863,0.4720499458217259,0.138953752375357,0
2.396301133292839,-0.38930920533839913,0.15192581485866208,0
-0.5344837440872005,0.4003805754214891,0.11829692667821662,0
2.096453702584223,-1.2231176962660795,0.14027977881153442,0
2.443469730067423,0.1393641722432598,0.1452719932944559,0
2.1339457738099776,0.7970491925089029,0.1414613373926858,0
-3.022771243869922,0.3657332367571271,0.02446269454830341,0
0.01803531356251133,0.7297958019104076,0.1065549486917397,0
-2.6041622635736377,-0.7452386579345013,0.01788111047245733,0
1.469996891364633,-1.4953161767591625,0.12070267612064783,0
0.12845416495208442,-0.016349692046397794,0.12555548194280602,0
-1.3837135485311602,-1.1307791577815844,0.0654881427498119,0
0.5766578472174135,-0.7597052053355932,0.12284357595833084,0
-1.5216919699454456,1.00754199263201,0.053704973010563095,0
-1.1103093632391066,-1.3788233339218081,0.07016440070101299,0
-0.2005730264176209,0.5131597986080163,0.10507452398200656,0
1.063299783302693,0.1811061948197197,0.14938949768084714,0
-3.2083377842120986,-0.2376267880910686,0.0139573427168731,0
1.7136735319165521,1.5404923463949147,0.06878675774154347,0
1.997491377863252,0.2755061414040469,0.13573876157192521,0
2.2205411530386012,-1.4309613553815805,0.12196731035385117,0
2.1503028171456675,0.31121492348266333,0.16055964578545595,0
-4.920912884841032,0.19142649404845377,-0.025197635506414073,1
-1.0164229561878926,-1.2795561293038782,0.07053361113598816,0
-2.936302053199799,-0.1281620672403168,0.02970287053782561,0
-1.3905221606370965,-0.03603937533658274,0.09759769101477828,0
1.4522668554108418,0.28226576371983636,0.1337726257052781,0
-0.39911385217812295,0.8617890059596484,0.09952419516813976,0
